snapshot,link_A_usage_rate,link_B_usage_rate,link_C_usage_rate,link_D_usage_rate,link_E_usage_rate,link_F_usage_rate
436,2735.52558,0.0,2735.5250329,6e-06,0.0,0.7249455
437,2735.52558,0.0,2735.5250329,6e-06,0.0,0.7249455
438,2692.3980015,0.0,2692.3980395,9.4e-06,0.0,0.7135197
439,2692.3980015,0.0,2692.3980395,9.4e-06,0.0,0.7135197
440,2692.3980015,0.0,2692.3980395,9.4e-06,0.0,0.7135197
441,2692.3980015,0.0,2692.3980395,9.4e-06,0.0,0.7135197
442,2692.3980015,0.0,2692.3980395,9.4e-06,0.0,0.7135197
443,2692.3980015,0.0,2692.3980395,9.4e-06,0.0,0.7135197
444,2692.3980015,0.0,2692.3980395,9.4e-06,0.0,0.7135197
445,2692.3980015,0.0,2692.3980395,9.4e-06,0.0,0.7135197
446,2692.3980015,0.0,2692.3980395,9.4e-06,0.0,0.7135197
447,2692.3980015,0.0,2692.3980395,9.4e-06,0.0,0.7135197
448,852.5602105,0.0,852.5593044,0.0,0.0,0.2249307
449,852.5602105,0.0,852.5593044,0.0,0.0,0.2249307
450,852.5602105,0.0,852.5593044,0.0,0.0,0.2249307
451,852.5602105,0.0,852.5593044,0.0,0.0,0.2249307
452,852.5602105,0.0,852.5593044,0.0,0.0,0.2249307
453,852.5602105,0.0,852.5593044,0.0,0.0,0.2249307
454,852.5602105,0.0,852.5593044,0.0,0.0,0.2249307
455,852.5602105,0.0,852.5593044,0.0,0.0,0.2249307
456,852.5602105,0.0,852.5593044,0.0,0.0,0.2249307
457,852.5602105,0.0,852.5593044,0.0,0.0,0.2249307
458,0.0,0.0,6e-06,6e-06,0.0,0.0
459,0.0,0.0,6e-06,6e-06,0.0,0.0
460,0.0,0.0,6e-06,6e-06,0.0,0.0
461,0.0,0.0,6e-06,6e-06,0.0,0.0
462,0.0,0.0,6e-06,6e-06,0.0,0.0
463,0.0,0.0,6e-06,6e-06,0.0,0.0
464,0.0,0.0,6e-06,6e-06,0.0,0.0
465,0.0,0.0,6e-06,6e-06,0.0,0.0
466,0.0,0.0,6e-06,6e-06,0.0,0.0
467,0.0,0.0,6e-06,6e-06,0.0,0.0
468,1649.0943719,0.0,1649.092757,9.4e-06,0.0,0.436944
469,1649.0943719,0.0,1649.092757,9.4e-06,0.0,0.436944
470,1649.0943719,0.0,1649.092757,9.4e-06,0.0,0.436944
471,1649.0943719,0.0,1649.092757,9.4e-06,0.0,0.436944
472,1649.0943719,0.0,1649.092757,9.4e-06,0.0,0.436944
473,1649.0943719,0.0,1649.092757,9.4e-06,0.0,0.436944
474,1649.0943719,0.0,1649.092757,9.4e-06,0.0,0.436944
475,1649.0943719,0.0,1649.092757,9.4e-06,0.0,0.436944
476,1649.0943719,0.0,1649.092757,9.4e-06,0.0,0.436944
477,1649.0943719,0.0,1649.092757,9.4e-06,0.0,0.436944
478,2676.0293138,0.0,2676.0309703,0.0,0.0,0.7091867
479,2676.0293138,0.0,2676.0309703,0.0,0.0,0.7091867
480,2676.0293138,0.0,2676.0309703,0.0,0.0,0.7091867
481,2676.0293138,0.0,2676.0309703,0.0,0.0,0.7091867
482,2676.0293138,0.0,2676.0309703,0.0,0.0,0.7091867
483,2676.0293138,0.0,2676.0309703,0.0,0.0,0.7091867
484,2676.0293138,0.0,2676.0309703,0.0,0.0,0.7091867
485,2676.0293138,0.0,2676.0309703,0.0,0.0,0.7091867
486,2676.0293138,0.0,2676.0309703,0.0,0.0,0.7091867
487,2676.0293138,0.0,2676.0309703,0.0,0.0,0.7091867
488,2660.7487799,0.0,2660.7467105,6e-06,0.0,0.7050917
489,2660.7487799,0.0,2660.7467105,6e-06,0.0,0.7050917
490,2660.7487799,0.0,2660.7467105,6e-06,0.0,0.7050917
491,2660.7487799,0.0,2660.7467105,6e-06,0.0,0.7050917
492,2660.7487799,0.0,2660.7467105,6e-06,0.0,0.7050917
493,2660.7487799,0.0,2660.7467105,6e-06,0.0,0.7050917
494,2660.7487799,0.0,2660.7467105,6e-06,0.0,0.7050917
495,2660.7487799,0.0,2660.7467105,6e-06,0.0,0.7050917
496,2660.7487799,0.0,2660.7467105,6e-06,0.0,0.7050917
497,2660.7487799,0.0,2660.7467105,6e-06,0.0,0.7050917
498,2455.869402,0.0,2455.8707645,6e-06,0.0,0.6507853
499,2455.869402,0.0,2455.8707645,6e-06,0.0,0.6507853
500,2455.869402,0.0,2455.8707645,6e-06,0.0,0.6507853
501,2455.869402,0.0,2455.8707645,6e-06,0.0,0.6507853
502,2455.869402,0.0,2455.8707645,6e-06,0.0,0.6507853
503,2455.869402,0.0,2455.8707645,6e-06,0.0,0.6507853
504,2455.869402,0.0,2455.8707645,6e-06,0.0,0.6507853
505,2455.869402,0.0,2455.8707645,6e-06,0.0,0.6507853
506,2455.869402,0.0,2455.8707645,6e-06,0.0,0.6507853
507,2455.869402,0.0,2455.8707645,6e-06,0.0,0.6507853
508,2680.0723032,0.0,2680.0720405,0.0,0.0,0.7102229
509,2680.0723032,0.0,2680.0720405,0.0,0.0,0.7102229
510,2680.0723032,0.0,2680.0720405,0.0,0.0,0.7102229
511,2680.0723032,0.0,2680.0720405,0.0,0.0,0.7102229
512,2680.0723032,0.0,2680.0720405,0.0,0.0,0.7102229
513,2680.0723032,0.0,2680.0720405,0.0,0.0,0.7102229
514,2680.0723032,0.0,2680.0720405,0.0,0.0,0.7102229
515,2680.0723032,0.0,2680.0720405,0.0,0.0,0.7102229
516,2680.0723032,0.0,2680.0720405,0.0,0.0,0.7102229
517,2680.0723032,0.0,2680.0720405,0.0,0.0,0.7102229
518,2666.7138521,0.0,2666.7130397,9.4e-06,0.0,0.7066232
519,2666.7138521,0.0,2666.7130397,9.4e-06,0.0,0.7066232
520,2666.7138521,0.0,2666.7130397,9.4e-06,0.0,0.7066232
521,2666.7138521,0.0,2666.7130397,9.4e-06,0.0,0.7066232
522,2666.7138521,0.0,2666.7130397,9.4e-06,0.0,0.7066232
523,2666.7138521,0.0,2666.7130397,9.4e-06,0.0,0.7066232
524,2666.7138521,0.0,2666.7130397,9.4e-06,0.0,0.7066232
525,2666.7138521,0.0,2666.7130397,9.4e-06,0.0,0.7066232
526,2666.7138521,0.0,2666.7130397,9.4e-06,0.0,0.7066232
527,2666.7138521,0.0,2666.7130397,9.4e-06,0.0,0.7066232
528,1011.5560615,0.0,1011.5560226,6e-06,0.0,0.2680678
529,1011.5560615,0.0,1011.5560226,6e-06,0.0,0.2680678
530,1011.5560615,0.0,1011.5560226,6e-06,0.0,0.2680678
531,1011.5560615,0.0,1011.5560226,6e-06,0.0,0.2680678
532,1011.5560615,0.0,1011.5560226,6e-06,0.0,0.2680678
533,1011.5560615,0.0,1011.5560226,6e-06,0.0,0.2680678
534,1011.5560615,0.0,1011.5560226,6e-06,0.0,0.2680678
535,1011.5560615,0.0,1011.5560226,6e-06,0.0,0.2680678
536,1011.5560615,0.0,1011.5560226,6e-06,0.0,0.2680678
537,1011.5560615,0.0,1011.5560226,6e-06,0.0,0.2680678
538,0.0,0.0,0.0,0.0,0.0,0.0
539,0.0,0.0,0.0,0.0,0.0,0.0
540,0.0,0.0,0.0,0.0,0.0,0.0
541,0.0,0.0,0.0,0.0,0.0,0.0
542,0.0,0.0,0.0,0.0,0.0,0.0
543,0.0,0.0,0.0,0.0,0.0,0.0
544,0.0,0.0,0.0,0.0,0.0,0.0
545,0.0,0.0,0.0,0.0,0.0,0.0
546,0.0,0.0,0.0,0.0,0.0,0.0
547,1636.2426946,0.0,1636.2424858,9.4e-06,0.0,0.4336301
548,1636.2426946,0.0,1636.2424858,9.4e-06,0.0,0.4336301
549,1636.2426946,0.0,1636.2424858,9.4e-06,0.0,0.4336301
550,1636.2426946,0.0,1636.2424858,9.4e-06,0.0,0.4336301
551,1636.2426946,0.0,1636.2424858,9.4e-06,0.0,0.4336301
552,1636.2426946,0.0,1636.2424858,9.4e-06,0.0,0.4336301
553,1636.2426946,0.0,1636.2424858,9.4e-06,0.0,0.4336301
554,1636.2426946,0.0,1636.2424858,9.4e-06,0.0,0.4336301
555,1636.2426946,0.0,1636.2424858,9.4e-06,0.0,0.4336301
556,1636.2426946,0.0,1636.2424858,9.4e-06,0.0,0.4336301
557,2677.5154605,0.0,2677.51518,6e-06,0.0,0.7095191
558,2677.5154605,0.0,2677.51518,6e-06,0.0,0.7095191
559,2677.5154605,0.0,2677.51518,6e-06,0.0,0.7095191
560,2677.5154605,0.0,2677.51518,6e-06,0.0,0.7095191
561,2677.5154605,0.0,2677.51518,6e-06,0.0,0.7095191
562,2677.5154605,0.0,2677.51518,6e-06,0.0,0.7095191
563,2677.5154605,0.0,2677.51518,6e-06,0.0,0.7095191
564,2677.5154605,0.0,2677.51518,6e-06,0.0,0.7095191
565,2677.5154605,0.0,2677.51518,6e-06,0.0,0.7095191
566,2677.5154605,0.0,2677.51518,6e-06,0.0,0.7095191
567,2720.3357364,0.0,2720.3371883,0.0,0.0,0.7208352
568,2720.3357364,0.0,2720.3371883,0.0,0.0,0.7208352
569,2720.3357364,0.0,2720.3371883,0.0,0.0,0.7208352
570,2720.3357364,0.0,2720.3371883,0.0,0.0,0.7208352
571,2720.3357364,0.0,2720.3371883,0.0,0.0,0.7208352
572,2720.3357364,0.0,2720.3371883,0.0,0.0,0.7208352
573,2720.3357364,0.0,2720.3371883,0.0,0.0,0.7208352
574,2720.3357364,0.0,2720.3371883,0.0,0.0,0.7208352
575,2720.3357364,0.0,2720.3371883,0.0,0.0,0.7208352
576,2720.3357364,0.0,2720.3371883,0.0,0.0,0.7208352
577,2729.6873664,0.0,2729.6869201,9.4e-06,0.0,0.7233452
578,2729.6873664,0.0,2729.6869201,9.4e-06,0.0,0.7233452
579,2729.6873664,0.0,2729.6869201,9.4e-06,0.0,0.7233452
580,2729.6873664,0.0,2729.6869201,9.4e-06,0.0,0.7233452
581,2729.6873664,0.0,2729.6869201,9.4e-06,0.0,0.7233452
582,2729.6873664,0.0,2729.6869201,9.4e-06,0.0,0.7233452
583,2729.6873664,0.0,2729.6869201,9.4e-06,0.0,0.7233452
584,2729.6873664,0.0,2729.6869201,9.4e-06,0.0,0.7233452
585,2729.6873664,0.0,2729.6869201,9.4e-06,0.0,0.7233452
586,2729.6873664,0.0,2729.6869201,9.4e-06,0.0,0.7233452
587,2693.0136572,0.0,2693.0134954,6e-06,0.0,0.7136254
588,2693.0136572,0.0,2693.0134954,6e-06,0.0,0.7136254
589,2693.0136572,0.0,2693.0134954,6e-06,0.0,0.7136254
590,2693.0136572,0.0,2693.0134954,6e-06,0.0,0.7136254
591,2693.0136572,0.0,2693.0134954,6e-06,0.0,0.7136254
592,2693.0136572,0.0,2693.0134954,6e-06,0.0,0.7136254
593,2693.0136572,0.0,2693.0134954,6e-06,0.0,0.7136254
594,2693.0136572,0.0,2693.0134954,6e-06,0.0,0.7136254
595,2693.0136572,0.0,2693.0134954,6e-06,0.0,0.7136254
596,2693.0136572,0.0,2693.0134954,6e-06,0.0,0.7136254
597,2729.517746,0.0,2729.5172084,0.0,0.0,0.7233173
598,2729.517746,0.0,2729.5172084,0.0,0.0,0.7233173
599,2729.517746,0.0,2729.5172084,0.0,0.0,0.7233173
600,2729.517746,0.0,2729.5172084,0.0,0.0,0.7233173
601,2729.517746,0.0,2729.5172084,0.0,0.0,0.7233173
602,2729.517746,0.0,2729.5172084,0.0,0.0,0.7233173
603,2729.517746,0.0,2729.5172084,0.0,0.0,0.7233173
604,2729.517746,0.0,2729.5172084,0.0,0.0,0.7233173
605,2729.517746,0.0,2729.5172084,0.0,0.0,0.7233173
606,2729.517746,0.0,2729.5172084,0.0,0.0,0.7233173
607,2710.7789966,0.0,2710.7784983,9.4e-06,0.0,0.7183091
608,2710.7789966,0.0,2710.7784983,9.4e-06,0.0,0.7183091
609,2710.7789966,0.0,2710.7784983,9.4e-06,0.0,0.7183091
610,2710.7789966,0.0,2710.7784983,9.4e-06,0.0,0.7183091
611,2710.7789966,0.0,2710.7784983,9.4e-06,0.0,0.7183091
612,2710.7789966,0.0,2710.7784983,9.4e-06,0.0,0.7183091
613,2710.7789966,0.0,2710.7784983,9.4e-06,0.0,0.7183091
614,2710.7789966,0.0,2710.7784983,9.4e-06,0.0,0.7183091
615,2710.7789966,0.0,2710.7784983,9.4e-06,0.0,0.7183091
616,2710.7789966,0.0,2710.7784983,9.4e-06,0.0,0.7183091
617,2731.7647201,0.0,2731.7621342,6e-06,0.0,0.7238746
618,2731.7647201,0.0,2731.7621342,6e-06,0.0,0.7238746
619,2731.7647201,0.0,2731.7621342,6e-06,0.0,0.7238746
620,2731.7647201,0.0,2731.7621342,6e-06,0.0,0.7238746
621,2731.7647201,0.0,2731.7621342,6e-06,0.0,0.7238746
622,2731.7647201,0.0,2731.7621342,6e-06,0.0,0.7238746
623,2731.7647201,0.0,2731.7621342,6e-06,0.0,0.7238746
624,2731.7647201,0.0,2731.7621342,6e-06,0.0,0.7238746
625,2731.7647201,0.0,2731.7621342,6e-06,0.0,0.7238746
626,2731.7647201,0.0,2731.7621342,6e-06,0.0,0.7238746
627,2723.2683118,0.0,2723.2700956,3.4e-06,0.0,0.7216267
628,2723.2683118,0.0,2723.2700956,3.4e-06,0.0,0.7216267
629,2723.2683118,0.0,2723.2700956,3.4e-06,0.0,0.7216267
630,2723.2683118,0.0,2723.2700956,3.4e-06,0.0,0.7216267
631,2723.2683118,0.0,2723.2700956,3.4e-06,0.0,0.7216267
632,2723.2683118,0.0,2723.2700956,3.4e-06,0.0,0.7216267
633,2723.2683118,0.0,2723.2700956,3.4e-06,0.0,0.7216267
634,2723.2683118,0.0,2723.2700956,3.4e-06,0.0,0.7216267
635,2723.2683118,0.0,2723.2700956,3.4e-06,0.0,0.7216267
636,2723.2683118,0.0,2723.2700956,3.4e-06,0.0,0.7216267
637,1075.5929114,0.0,1075.592823,6e-06,0.0,0.2850325
638,1075.5929114,0.0,1075.592823,6e-06,0.0,0.2850325
639,1075.5929114,0.0,1075.592823,6e-06,0.0,0.2850325
640,1075.5929114,0.0,1075.592823,6e-06,0.0,0.2850325
641,1075.5929114,0.0,1075.592823,6e-06,0.0,0.2850325
642,1075.5929114,0.0,1075.592823,6e-06,0.0,0.2850325
643,1075.5929114,0.0,1075.592823,6e-06,0.0,0.2850325
644,1075.5929114,0.0,1075.592823,6e-06,0.0,0.2850325
645,1075.5929114,0.0,1075.592823,6e-06,0.0,0.2850325
646,1075.5929114,0.0,1075.592823,6e-06,0.0,0.2850325
647,0.0,0.0,6e-06,6e-06,0.0,0.0
648,0.0,0.0,6e-06,6e-06,0.0,0.0
649,0.0,0.0,6e-06,6e-06,0.0,0.0
650,0.0,0.0,6e-06,6e-06,0.0,0.0
651,0.0,0.0,6e-06,6e-06,0.0,0.0
652,0.0,0.0,6e-06,6e-06,0.0,0.0
653,0.0,0.0,6e-06,6e-06,0.0,0.0
654,0.0,0.0,6e-06,6e-06,0.0,0.0
655,0.0,0.0,6e-06,6e-06,0.0,0.0
656,0.0,0.0,6e-06,6e-06,0.0,0.0
657,0.0,0.0,0.0,0.0,0.0,0.0
658,0.0,0.0,0.0,0.0,0.0,0.0
659,0.0,0.0,0.0,0.0,0.0,0.0
660,0.0,0.0,0.0,0.0,0.0,0.0
661,0.0,0.0,0.0,0.0,0.0,0.0
662,0.0,0.0,0.0,0.0,0.0,0.0
663,0.0,0.0,0.0,0.0,0.0,0.0
664,0.0,0.0,0.0,0.0,0.0,0.0
665,0.0,0.0,0.0,0.0,0.0,0.0
666,1636.0646354,0.0,1636.0644881,6e-06,0.0,0.4329305
667,1636.0646354,0.0,1636.0644881,6e-06,0.0,0.4329305
668,1636.0646354,0.0,1636.0644881,6e-06,0.0,0.4329305
669,1636.0646354,0.0,1636.0644881,6e-06,0.0,0.4329305
670,1636.0646354,0.0,1636.0644881,6e-06,0.0,0.4329305
671,1636.0646354,0.0,1636.0644881,6e-06,0.0,0.4329305
672,1636.0646354,0.0,1636.0644881,6e-06,0.0,0.4329305
673,1636.0646354,0.0,1636.0644881,6e-06,0.0,0.4329305
674,1636.0646354,0.0,1636.0644881,6e-06,0.0,0.4329305
675,1636.0646354,0.0,1636.0644881,6e-06,0.0,0.4329305
676,2752.1700598,0.0,2752.1697428,0.0,0.0,0.7292735
677,2752.1700598,0.0,2752.1697428,0.0,0.0,0.7292735
678,2752.1700598,0.0,2752.1697428,0.0,0.0,0.7292735
679,2752.1700598,0.0,2752.1697428,0.0,0.0,0.7292735
680,2752.1700598,0.0,2752.1697428,0.0,0.0,0.7292735
681,2752.1700598,0.0,2752.1697428,0.0,0.0,0.7292735
682,2752.1700598,0.0,2752.1697428,0.0,0.0,0.7292735
683,2752.1700598,0.0,2752.1697428,0.0,0.0,0.7292735
684,2752.1700598,0.0,2752.1697428,0.0,0.0,0.7292735
685,2752.1700598,0.0,2752.1697428,0.0,0.0,0.7292735
686,2733.0978913,0.0,2733.0951216,6e-06,0.0,0.7232403
687,2733.0978913,0.0,2733.0951216,6e-06,0.0,0.7232403
688,2733.0978913,0.0,2733.0951216,6e-06,0.0,0.7232403
689,2733.0978913,0.0,2733.0951216,6e-06,0.0,0.7232403
690,2733.0978913,0.0,2733.0951216,6e-06,0.0,0.7232403
691,2733.0978913,0.0,2733.0951216,6e-06,0.0,0.7232403
692,2733.0978913,0.0,2733.0951216,6e-06,0.0,0.7232403
693,2733.0978913,0.0,2733.0951216,6e-06,0.0,0.7232403
694,2733.0978913,0.0,2733.0951216,6e-06,0.0,0.7232403
695,2733.0978913,0.0,2733.0951216,6e-06,0.0,0.7232403
696,2738.731621,0.0,2738.732937,9.4e-06,0.0,0.7257085
697,2738.731621,0.0,2738.732937,9.4e-06,0.0,0.7257085
698,2738.731621,0.0,2738.732937,9.4e-06,0.0,0.7257085
699,2738.731621,0.0,2738.732937,9.4e-06,0.0,0.7257085
700,2738.731621,0.0,2738.732937,9.4e-06,0.0,0.7257085
701,2738.731621,0.0,2738.732937,9.4e-06,0.0,0.7257085
702,2738.731621,0.0,2738.732937,9.4e-06,0.0,0.7257085
703,2738.731621,0.0,2738.732937,9.4e-06,0.0,0.7257085
704,2738.731621,0.0,2738.732937,9.4e-06,0.0,0.7257085
705,2738.731621,0.0,2738.732937,9.4e-06,0.0,0.7257085
706,2716.2649242,0.0,2716.264731,0.0,0.0,0.7197484
707,2716.2649242,0.0,2716.264731,0.0,0.0,0.7197484
708,2716.2649242,0.0,2716.264731,0.0,0.0,0.7197484
709,2716.2649242,0.0,2716.264731,0.0,0.0,0.7197484
710,2716.2649242,0.0,2716.264731,0.0,0.0,0.7197484
711,2716.2649242,0.0,2716.264731,0.0,0.0,0.7197484
712,2716.2649242,0.0,2716.264731,0.0,0.0,0.7197484
713,2716.2649242,0.0,2716.264731,0.0,0.0,0.7197484
714,2716.2649242,0.0,2716.264731,0.0,0.0,0.7197484
715,2716.2649242,0.0,2716.264731,0.0,0.0,0.7197484
716,2732.436439,0.0,2732.4352536,6e-06,0.0,0.7239209
717,2732.436439,0.0,2732.4352536,6e-06,0.0,0.7239209
718,2732.436439,0.0,2732.4352536,6e-06,0.0,0.7239209
719,2732.436439,0.0,2732.4352536,6e-06,0.0,0.7239209
720,2732.436439,0.0,2732.4352536,6e-06,0.0,0.7239209
721,2732.436439,0.0,2732.4352536,6e-06,0.0,0.7239209
722,2732.436439,0.0,2732.4352536,6e-06,0.0,0.7239209
723,2732.436439,0.0,2732.4352536,6e-06,0.0,0.7239209
724,2732.436439,0.0,2732.4352536,6e-06,0.0,0.7239209
725,2732.436439,0.0,2732.4352536,6e-06,0.0,0.7239209
726,2728.1912608,0.0,2728.1888906,9.4e-06,0.0,0.7229793
727,2728.1912608,0.0,2728.1888906,9.4e-06,0.0,0.7229793
728,2728.1912608,0.0,2728.1888906,9.4e-06,0.0,0.7229793
729,2728.1912608,0.0,2728.1888906,9.4e-06,0.0,0.7229793
730,2728.1912608,0.0,2728.1888906,9.4e-06,0.0,0.7229793
731,2728.1912608,0.0,2728.1888906,9.4e-06,0.0,0.7229793
732,2728.1912608,0.0,2728.1888906,9.4e-06,0.0,0.7229793
733,2728.1912608,0.0,2728.1888906,9.4e-06,0.0,0.7229793
734,2728.1912608,0.0,2728.1888906,9.4e-06,0.0,0.7229793
735,2728.1912608,0.0,2728.1888906,9.4e-06,0.0,0.7229793
736,2757.5324115,0.0,2757.5339232,0.0,0.0,0.7307325
737,2757.5324115,0.0,2757.5339232,0.0,0.0,0.7307325
738,2757.5324115,0.0,2757.5339232,0.0,0.0,0.7307325
739,2757.5324115,0.0,2757.5339232,0.0,0.0,0.7307325
740,2757.5324115,0.0,2757.5339232,0.0,0.0,0.7307325
741,2757.5324115,0.0,2757.5339232,0.0,0.0,0.7307325
742,2757.5324115,0.0,2757.5339232,0.0,0.0,0.7307325
743,2757.5324115,0.0,2757.5339232,0.0,0.0,0.7307325
744,2757.5324115,0.0,2757.5339232,0.0,0.0,0.7307325
745,2757.5324115,0.0,2757.5339232,0.0,0.0,0.7307325
746,2726.9578778,0.0,2726.9575879,9.4e-06,0.0,0.7225915
747,2726.9578778,0.0,2726.9575879,9.4e-06,0.0,0.7225915
748,2726.9578778,0.0,2726.9575879,9.4e-06,0.0,0.7225915
749,2726.9578778,0.0,2726.9575879,9.4e-06,0.0,0.7225915
750,2726.9578778,0.0,2726.9575879,9.4e-06,0.0,0.7225915
751,2726.9578778,0.0,2726.9575879,9.4e-06,0.0,0.7225915
752,2726.9578778,0.0,2726.9575879,9.4e-06,0.0,0.7225915
753,2726.9578778,0.0,2726.9575879,9.4e-06,0.0,0.7225915
754,2726.9578778,0.0,2726.9575879,9.4e-06,0.0,0.7225915
755,2726.9578778,0.0,2726.9575879,9.4e-06,0.0,0.7225915
756,2729.2820117,0.0,2729.2814007,6e-06,0.0,0.7232318
757,2729.2820117,0.0,2729.2814007,6e-06,0.0,0.7232318
758,2729.2820117,0.0,2729.2814007,6e-06,0.0,0.7232318
759,2729.2820117,0.0,2729.2814007,6e-06,0.0,0.7232318
760,2729.2820117,0.0,2729.2814007,6e-06,0.0,0.7232318
761,2729.2820117,0.0,2729.2814007,6e-06,0.0,0.7232318
762,2729.2820117,0.0,2729.2814007,6e-06,0.0,0.7232318
763,2729.2820117,0.0,2729.2814007,6e-06,0.0,0.7232318
764,2729.2820117,0.0,2729.2814007,6e-06,0.0,0.7232318
765,2729.2820117,0.0,2729.2814007,6e-06,0.0,0.7232318
766,2739.2272222,0.0,2739.225009,0.0,0.0,0.7259077
767,2739.2272222,0.0,2739.225009,0.0,0.0,0.7259077
768,2739.2272222,0.0,2739.225009,0.0,0.0,0.7259077
769,2739.2272222,0.0,2739.225009,0.0,0.0,0.7259077
770,2739.2272222,0.0,2739.225009,0.0,0.0,0.7259077
771,2739.2272222,0.0,2739.225009,0.0,0.0,0.7259077
772,2739.2272222,0.0,2739.225009,0.0,0.0,0.7259077
773,2739.2272222,0.0,2739.225009,0.0,0.0,0.7259077
774,2739.2272222,0.0,2739.225009,0.0,0.0,0.7259077
775,2722.3269674,0.0,2722.3290171,9.4e-06,0.0,0.7214882
776,2722.3269674,0.0,2722.3290171,9.4e-06,0.0,0.7214882
777,2722.3269674,0.0,2722.3290171,9.4e-06,0.0,0.7214882
778,2722.3269674,0.0,2722.3290171,9.4e-06,0.0,0.7214882
779,2722.3269674,0.0,2722.3290171,9.4e-06,0.0,0.7214882
780,2722.3269674,0.0,2722.3290171,9.4e-06,0.0,0.7214882
781,2722.3269674,0.0,2722.3290171,9.4e-06,0.0,0.7214882
782,2722.3269674,0.0,2722.3290171,9.4e-06,0.0,0.7214882
783,2722.3269674,0.0,2722.3290171,9.4e-06,0.0,0.7214882
784,2722.3269674,0.0,2722.3290171,9.4e-06,0.0,0.7214882
785,2734.4817484,0.0,2734.4800964,6e-06,0.0,0.7246345
786,2734.4817484,0.0,2734.4800964,6e-06,0.0,0.7246345
787,2734.4817484,0.0,2734.4800964,6e-06,0.0,0.7246345
788,2734.4817484,0.0,2734.4800964,6e-06,0.0,0.7246345
789,2734.4817484,0.0,2734.4800964,6e-06,0.0,0.7246345
790,2734.4817484,0.0,2734.4800964,6e-06,0.0,0.7246345
791,2734.4817484,0.0,2734.4800964,6e-06,0.0,0.7246345
792,2734.4817484,0.0,2734.4800964,6e-06,0.0,0.7246345
793,2734.4817484,0.0,2734.4800964,6e-06,0.0,0.7246345
794,2734.4817484,0.0,2734.4800964,6e-06,0.0,0.7246345
795,2747.0659548,0.0,2747.0664086,0.0,0.0,0.7279092
796,2747.0659548,0.0,2747.0664086,0.0,0.0,0.7279092
797,2747.0659548,0.0,2747.0664086,0.0,0.0,0.7279092
798,2747.0659548,0.0,2747.0664086,0.0,0.0,0.7279092
799,2747.0659548,0.0,2747.0664086,0.0,0.0,0.7279092
800,2747.0659548,0.0,2747.0664086,0.0,0.0,0.7279092
801,2747.0659548,0.0,2747.0664086,0.0,0.0,0.7279092
802,2747.0659548,0.0,2747.0664086,0.0,0.0,0.7279092
803,2747.0659548,0.0,2747.0664086,0.0,0.0,0.7279092
804,2747.0659548,0.0,2747.0664086,0.0,0.0,0.7279092
805,2695.0524069,0.0,2695.0506796,6e-06,0.0,0.7141646
806,2695.0524069,0.0,2695.0506796,6e-06,0.0,0.7141646
807,2695.0524069,0.0,2695.0506796,6e-06,0.0,0.7141646
808,2695.0524069,0.0,2695.0506796,6e-06,0.0,0.7141646
809,2695.0524069,0.0,2695.0506796,6e-06,0.0,0.7141646
810,2695.0524069,0.0,2695.0506796,6e-06,0.0,0.7141646
811,2695.0524069,0.0,2695.0506796,6e-06,0.0,0.7141646
812,2695.0524069,0.0,2695.0506796,6e-06,0.0,0.7141646
813,2695.0524069,0.0,2695.0506796,6e-06,0.0,0.7141646
814,2695.0524069,0.0,2695.0506796,6e-06,0.0,0.7141646
815,2739.9698066,0.0,2739.9685072,6e-06,0.0,0.7260602
816,2739.9698066,0.0,2739.9685072,6e-06,0.0,0.7260602
817,2739.9698066,0.0,2739.9685072,6e-06,0.0,0.7260602
818,2739.9698066,0.0,2739.9685072,6e-06,0.0,0.7260602
819,2739.9698066,0.0,2739.9685072,6e-06,0.0,0.7260602
820,2739.9698066,0.0,2739.9685072,6e-06,0.0,0.7260602
821,2739.9698066,0.0,2739.9685072,6e-06,0.0,0.7260602
822,2739.9698066,0.0,2739.9685072,6e-06,0.0,0.7260602
823,2739.9698066,0.0,2739.9685072,6e-06,0.0,0.7260602
824,2739.9698066,0.0,2739.9685072,6e-06,0.0,0.7260602
825,2738.9879764,0.0,2738.9899202,3.4e-06,0.0,0.7258375
826,2738.9879764,0.0,2738.9899202,3.4e-06,0.0,0.7258375
827,2738.9879764,0.0,2738.9899202,3.4e-06,0.0,0.7258375
828,2738.9879764,0.0,2738.9899202,3.4e-06,0.0,0.7258375
829,2738.9879764,0.0,2738.9899202,3.4e-06,0.0,0.7258375
830,2738.9879764,0.0,2738.9899202,3.4e-06,0.0,0.7258375
831,2738.9879764,0.0,2738.9899202,3.4e-06,0.0,0.7258375
832,2738.9879764,0.0,2738.9899202,3.4e-06,0.0,0.7258375
833,2738.9879764,0.0,2738.9899202,3.4e-06,0.0,0.7258375
834,2738.9879764,0.0,2738.9899202,3.4e-06,0.0,0.7258375
835,2716.6523363,0.0,2716.6523347,6e-06,0.0,0.7197932
836,2716.6523363,0.0,2716.6523347,6e-06,0.0,0.7197932
837,2716.6523363,0.0,2716.6523347,6e-06,0.0,0.7197932
838,2716.6523363,0.0,2716.6523347,6e-06,0.0,0.7197932
839,2716.6523363,0.0,2716.6523347,6e-06,0.0,0.7197932
840,2716.6523363,0.0,2716.6523347,6e-06,0.0,0.7197932
841,2716.6523363,0.0,2716.6523347,6e-06,0.0,0.7197932
